Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),MP-Xylene (ug/m³),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),BP (mmHg),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
13-12-2024 11:00,70.4734375,121.56,8.830833333,25.77916667,24.41111111,36.361875,1.036944444,41.84111111,4.025,6.01,51.5425,1.1075,0,384.4625,888.26,28.6,35,0,949,4.5,6.5,360,3,159
13-12-2024 12:00,61.73,109.7846875,9.276388889,24.3,26.20861111,35.230625,1.101666667,47.49555556,3.93,5.572142857,47.69125,1.300833333,0,422.25,891.1775,27.3,43,0,949.2,2.8,7.3,15,17,154
13-12-2024 13:00,55.8534375,99.4653125,8.943611111,23.51527778,25.55861111,33.4025,1.139166667,49.60824074,3.7634375,4.875714286,44.75125,1.263333333,0,441.3125,884.3525,25.5,44,0,949.8,4,11.9,60,67,151
13-12-2024 14:00,49.06875,86.96875,9.1875,23.03518519,25.74907407,31.175625,1.073888889,48.1025,3.345,4.507142857,42.2175,1.016666667,0,375.0125,874.4875,24.5,47,0,950.5,6.9,16.6,70,64,134
13-12-2024 15:00,46.4340625,81.46625,10.22416667,25.25444444,28.83888889,30.014375,1.111388889,44.9528125,3.016875,4.3075,42.06,1.045,0,246.3125,878.7675,23.3,50,0,951.1,4.5,13.8,97,70,128
13-12-2024 16:00,46.46,79.731875,12.33635417,26.58197917,33.96947917,29.158125,1.1028125,40.818125,3.0696875,4.317857143,42.88625,1.0725,0,91.1375,877.645,22.3,53,0,951.2,4.3,12.6,118,87,128
13-12-2024 17:00,50.3225,85.919375,11.859375,28.3378125,34.8296875,32.92,1.1165625,38.085625,2.3071875,4.429642857,48.30875,1.168333333,0,0.15,880.4175,21.6,54,0,951.4,6.5,16,88,90,137
13-12-2024 18:00,53.564375,93.450625,12.07125,31.6525,35.4903125,36.0525,1.2490625,24.3578125,3.2725,4.798214286,52.1025,1.355,0,0,885.395,21,53,0,951.4,8.1,18.7,84,92,145
13-12-2024 19:00,60.8825,106.02875,11.07888889,31.79361111,32.60351852,39.03125,1.251018519,14.729375,4.274375,5.8125,55.8925,1.429166667,0,0,877.11,20.2,55,0,950.8,7,16.7,89,89,154
13-12-2024 20:00,69.92,121.3490625,11.57555556,34.28111111,33.18361111,42.545,1.355,10.09625,4.676875,6.823214286,56.45,1.434166667,0,0,873.385,19.4,60,0,950.5,6.4,15.3,100,92,158
13-12-2024 21:00,80.185,139.20625,18.38268519,34.87944444,37.61324074,46.496875,1.500092593,8.815595238,6.4028125,10.66714286,59.5325,1.525,0,0,882.52,18.6,64,0,950.1,5.8,15,85,83,164
13-12-2024 22:00,94.731875,166.9546875,22.26694444,36.4725,40.22638889,49.219375,1.466944444,7.18375,9.6734375,14.36964286,63.0675,1.719166667,0,0,881.85,18,67,0,950,5.4,14.5,86,83,171
13-12-2024 23:00,99.45333333,174.3448958,18.35787037,29.6662037,34.16601852,48.67104167,1.337314815,8.508333333,8.041041667,12.65595238,63.95125,1.881666667,0,0,876.135,17.5,69,0,949.8,4.9,13.6,82,82,174
14-12-2024 00:00,92.8078125,164.2325,10.8375,31.32583333,26.4775,45.475,1.270833333,12.97861111,5.9040625,8.9525,63.0125,1.81,0,0,880.375,17.1,70,0,950.3,5.6,14.7,83,82,170
14-12-2024 01:00,87.2725,153.186875,9.043611111,30.38638889,22.72833333,44.32125,1.180555556,15.4625,4.260625,5.882857143,65.07375,1.445833333,0,0,874.4725,16.4,73,0,951.1,7.2,17.6,90,88,167
14-12-2024 02:00,87.5671875,153.20625,8.856666667,27.99111111,21.9125,46.551875,1.168888889,16.40611111,4.02,5.201785714,62.435,1.623333333,0,0,887.8725,16.3,74,0,952,6.3,15,83,84,168
14-12-2024 03:00,75.5378125,130.44,9.642777778,30.59777778,22.58944444,47.83,1.038055556,14.36722222,3.5615625,4.859285714,65.15375,1.225,0,0,868.3475,18.1,66,0,953.5,5.6,13.2,75,84,161
14-12-2024 04:00,73.6875,129.8859375,11.50027778,31.91333333,24.00666667,52.369375,1.098888889,13.36694444,3.7340625,4.693214286,67.3625,1.545,0,0,881.34,20.5,54,0,954.1,7.9,11.7,74,80,160
14-12-2024 05:00,68.8478125,117.8909375,11.21416667,31.89111111,24.70972222,47.2825,1.006944444,11.36666667,3.37375,4.407142857,66.44125,1.016666667,0,0,881.9925,23,45,0,954,9,12.6,80,85,158
14-12-2024 06:00,65.8625,112.0925,13.46694444,33.77083333,26.93277778,47.216875,1.035,10.3159375,3.364375,4.208214286,69.59625,0.875,0,0,883.1775,25.1,39,0,953.4,10.7,14.9,78,83,156
14-12-2024 07:00,76.29375,131.364375,16.04416667,35.55527778,30.15083333,49.410625,1.197777778,8.2134375,3.99875,4.597857143,69.49125,1.3225,0,6.2,879.5525,26.5,36,0,952.2,10.8,14.9,80,83,162
14-12-2024 08:00,84.2734375,148.843125,11.57555556,28.89277778,27.08083333,48.28375,1.175277778,12.09527778,4.465,4.798214286,63.9325,1.675833333,0,91.3125,875.995,27.6,34,0,951.1,9.3,12.9,80,84,166
14-12-2024 09:00,90.8890625,162.5384375,9.227222222,28.23055556,23.53166667,46.4825,1.198611111,24.2875,4.5384375,3.851428571,57.74875,2.15,0,201.8,883.0575,28.1,32,0,950.1,8.5,11.5,78,80,169
14-12-2024 10:00,73.8415625,127.7596875,9.196111111,26.36138889,24.73888889,38.516875,1.054166667,32.04805556,3.7946875,3.398214286,53.08625,1.449166667,0,319.0625,883.12,28.2,32,0,949.8,7.7,10.6,78,80,160
14-12-2024 11:00,61.2475,107.149375,8.722222222,23.87916667,23.87944444,36.29625,1.042777778,39.92555556,3.3484375,3.173571429,47.9175,1.434166667,0,423.425,885.635,27.8,32,0,949.7,7.9,11.4,77,79,154
14-12-2024 12:00,53.878125,94.59625,7.876111111,21.3425,21.55611111,35.039375,1.008888889,44.19194444,2.9425,2.914642857,44.04125,1.435833333,0,458.85,878.625,26.6,36,0,949.9,7.3,13.6,74,79,146
14-12-2024 13:00,45.6428125,78.844375,8.217777778,22.34444444,23.24027778,33.143125,1.025277778,45.91083333,2.70625,2.75,43.75375,1.143333333,0,484.5375,886.27,24.5,44,0,950.2,4.6,13.5,79,81,126
14-12-2024 14:00,43.218125,75.6528125,8.877777778,22.1625,24.84111111,31.771875,1.035833333,43.81,2.73375,2.710714286,43.02125,1.33,0,401.375,878.33,23.1,50,0,950.9,4.1,12.1,88,89,120
14-12-2024 15:00,43.614375,74.900625,8.896666667,22.23194444,25.32472222,35.680625,1.011666667,46.5775,2.5515625,2.666785714,42.87125,1.173333333,0,268.6375,879.38,22.2,52,0,951.9,5.4,14.3,69,75,121
14-12-2024 16:00,41.1925,72.609375,10.859375,25.2940625,31.275,33.53875,1.0603125,42.725,2.3803125,2.376785714,43.8975,1.25,0,104.5375,878.5275,21.2,54,0,952.5,8.7,19.2,72,73,115
14-12-2024 17:00,46.7384375,81.5640625,11.9234375,28.0796875,34.2884375,33.8325,1.10625,35.573125,2.5121875,3.003214286,47.765,1.274166667,0,0.175,882.2425,20.3,55,0,952.6,8.3,19.1,88,87,129
14-12-2024 18:00,54.9884375,95.463125,12.260625,30.420625,35.9134375,35.0675,1.26625,26.35375,3.018125,3.443571429,51.685,1.444166667,0,0,877.0075,19.5,58,0,952.5,6.6,16.5,79,82,149
14-12-2024 19:00,61.6359375,106.4609375,11.1812963,28.89185185,33.09907407,35.38,1.242777778,21.1478125,4.0665625,3.973214286,54.13375,1.399166667,0,0,881.7525,18.7,61,0,952.1,5.5,14.9,99,89,154
14-12-2024 20:00,73.68625,126.5925,10.27722222,28.77805556,30.71361111,39.043125,1.285277778,18.49,4.119375,4.229285714,55.44875,1.450833333,0,0,881.0025,17.8,65,0,951.5,4.3,13.5,105,94,160
14-12-2024 21:00,73.9471875,127.515,11.56611111,30.36416667,29.86694444,41.185625,1.235,13.1890625,4.04125,4.736428571,58.94375,1.344166667,0,0,875.995,17.2,69,0,951.1,3.8,11.7,87,85,161
14-12-2024 22:00,75.16364583,130.3379167,20.95990741,29.66638889,38.28564815,43.515,1.359259259,11.1890625,5.048958333,7.049880952,60.57125,1.355,0,0,885.785,16.6,70,0,950.8,4.1,11.9,77,79,161
14-12-2024 23:00,81.7278125,145.1269792,22.0662963,30.00546296,39.05240741,46.25833333,1.379074074,8.908958333,6.192708333,9.125714286,63.045,1.448333333,0,0,879.3875,15.9,73,0,951,4.1,12.3,92,82,165
15-12-2024 00:00,90.4865625,158.9678125,18.17944444,33.26972222,34.49805556,38.680625,1.1975,10.03472222,6.265625,8.951785714,64.315,1.515833333,0,0,875.01,15.4,75,0,951.4,4,12.1,108,93,169
15-12-2024 01:00,88.511875,152.8853125,14.73694444,34.68472222,31.32546296,45.93,1.089444444,7.571111111,5.191875,7.410714286,66.51625,1.165,0,0,882.5175,14.5,77,0,951.8,4.7,14.5,92,96,168
15-12-2024 02:00,91.1684375,157.0303125,13.67555556,34.74722222,29.04777778,47.3525,1.152777778,8.7740625,4.9309375,6.357857143,69.0525,1.165,0,0,875.4925,14.8,75,0,952.6,4.3,12.1,73,86,169
15-12-2024 03:00,92.0996875,157.500625,10.60166667,32.63111111,24.41166667,48.243125,1.096944444,10.97268519,4.2909375,5.166785714,67.5625,1.214166667,0,0,881.1625,16.7,67,0,954.2,4.1,10.5,56,78,170
15-12-2024 04:00,90.861875,156.133125,11.75222222,34.58555556,25.12222222,52.418125,1.087222222,9.706666667,4.05375,4.295357143,70.4875,1.205,0,0,884.915,19.2,56,0,955.1,6.1,8.9,60,69,169
15-12-2024 05:00,82.3090625,144.145,12.45305556,35.68777778,26.02555556,52.121875,1.093611111,7.558611111,3.9871875,4.030714286,72.80125,1.190833333,0,0,875.4525,21.8,46,0,955.3,8.8,12.2,71,77,165
15-12-2024 06:00,82.7478125,145.625625,16.11055556,31.79277778,30.05722222,52.995625,1.198055556,7.6846875,4.1309375,4.080357143,75.10625,1.406666667,0,0,880.01,24.2,38,0,954.7,10.6,14.8,79,84,165
15-12-2024 07:00,82.708125,145.1209375,16.16027778,36.59472222,30.15555556,51.94125,1.243888889,7.5303125,4.3115625,4.1275,73.0625,1.303333333,0,6.575,878.6775,25.9,34,0,953.5,11.3,15.7,82,85,165
15-12-2024 08:00,94.450625,165.5871875,10.55444444,31.48333333,25.07027778,49.723125,1.226111111,11.2775,4.4515625,3.887142857,65.64875,1.543333333,0,102.2625,883.4175,27.1,31,0,952.3,10.8,14.8,80,84,171
15-12-2024 09:00,91.2921875,159.95625,9.887777778,27.08333333,24.70777778,43.13,1.1775,22.66777778,4.223125,3.508571429,58.4875,1.621666667,0,210.425,883.26,27.8,29,0,951.5,10.6,14.5,81,84,169
15-12-2024 10:00,79.588125,139.4421875,9.051388889,24.24083333,23.94916667,39.63,1.1425,32.77888889,3.8121875,3.128928571,52.25875,1.660833333,0,329.6875,885.26,28,28,0,950.9,10.5,14.8,84,86,163
15-12-2024 11:00,72.5346875,125.2846875,8.481388889,22.18083333,23.52194444,28.939375,1.041944444,39.11611111,3.39875,2.930714286,44.935,1.4975,0,428.975,888.9125,27.6,29,0,950.7,10.1,14.8,85,85,160
15-12-2024 12:00,60.94854167,104.8791667,7.981481481,21.44361111,22.1612037,31.73854167,0.935648148,39.77074074,2.818645833,2.744642857,42.5725,1.273333333,0,476.3375,875.7675,26.3,32,0,950.8,8.3,15.9,85,85,154
15-12-2024 13:00,48.11125,83.075625,8.788888889,22.16583333,24.55444444,29.726875,1.023888889,41.48740741,2.5703125,2.582857143,41.41625,1.1,0,505.3,882.065,24.4,35,0,951.1,6.3,16.4,95,92,132
15-12-2024 14:00,42.9684375,73.6628125,8.635555556,21.40555556,24.46833333,28.443125,0.973611111,41.8190625,2.46,2.5775,40.94375,0.998333333,0,414.275,876.2725,22.5,43,0,951.9,4.7,13.9,108,107,119
15-12-2024 15:00,41.0228125,70.263125,9.124722222,21.71777778,26.11416667,29.83,0.966388889,41.033125,2.4628125,2.661428571,41.20125,1.0475,0,275.7,879.8375,21.6,47,0,952.9,5.4,15.6,96,101,115
15-12-2024 16:00,41.9665625,72.0259375,10.80277778,24.22055556,30.49777778,29.596875,1.060555556,36.5728125,2.6434375,2.944642857,43.0525,1.140833333,0,102.4625,871.99,20.8,49,0,953.5,8.2,19.2,82,85,117
15-12-2024 17:00,47.3353125,80.84125,12.7284375,27.3190625,34.994375,30.51,1.1025,31.539375,2.37625,3.181785714,45.955,1.175,0,0.2,876.81,19.7,52,0,953.6,8.4,19,79,81,130
15-12-2024 18:00,51.4825,88.1921875,12.5678125,32.3053125,36.5621875,34.250625,1.2078125,24.3009375,3.3115625,3.870714286,51.1925,1.1075,0,0,872.465,18.5,54,0,953.5,7.8,18.3,85,85,140
15-12-2024 19:00,61.08489583,105.1421875,10.46916667,32.06611111,31.11703704,32.45125,1.18037037,20.10604167,3.605833333,4.151190476,56.01375,1.360833333,0,0,876.8975,17.6,56,0,953.2,6.5,16.4,90,89,154
15-12-2024 20:00,71.2171875,122.1778125,13.44305556,35.46055556,35.18583333,41.140625,1.333055556,10.645,4.189375,5.447142857,59.51,1.334166667,0,0,879.82,16.9,57,0,953,4.9,14.4,84,89,159
15-12-2024 21:00,80.73625,140.6729167,18.47388889,34.70574074,37.17805556,44.765625,1.440925926,8.594270833,5.716979167,8.953928571,61.785,1.4875,0,0,881.5,16,61,0,952.4,3.8,12.1,82,90,164
15-12-2024 22:00,92.6325,162.79,20.91583333,35.76527778,38.77833333,48.143125,1.434722222,9.6440625,6.6346875,10.75142857,63.69,1.581666667,0,0,870.5925,15.6,64,0,951.9,2.9,10.5,94,95,170
15-12-2024 23:00,95.80958333,168.1629167,20.33203704,37.57546296,38.11722222,30.0075,1.345277778,8.0875,7.376145833,10.49785714,64.945,1.560833333,0,0,886.2175,15.2,64,0,951.9,1.6,9.6,96,95,172
16-12-2024 00:00,88.53107143,158.6842857,15.1421875,15.0834375,25.88625,10.68083333,1.125,9.0821875,5.704285714,11.6325,65.385,1.235833333,0,0,875.32,14.9,65,0,952.2,1.1,8.5,99,94,168
16-12-2024 01:00,93.27964286,166.6914286,19.154375,19.36270833,32.10114583,11.53,1.186354167,6.705119048,6.059047619,11.48388889,68.7575,1.384166667,0,0,875.2,13.6,71,0,952.8,1.5,8.3,36,79,171
16-12-2024 02:00,95.86392857,170.6082143,17.9571875,17.2603125,29.751875,10.27583333,1.115,6.2075,5.753571429,11.12416667,70.975,1.1725,0,0,877.2175,13.7,72,0,953.6,1.3,7.7,45,78,172
16-12-2024 03:00,93.26154762,164.6920248,19.69760417,15.92833333,30.279375,8.438333333,1.065104167,5.137142857,5.43547619,10.39236111,74.2,0.98,0,0,880.7225,15.7,62,0,955.1,1.9,7.7,56,87,170
16-12-2024 04:00,88.57678571,154.9010714,14.528125,15.24,25.3928125,5.498333333,0.8621875,5.4190625,4.897857143,9.448333333,74.63625,0.6625,0,0,871.865,18.7,50,0,956.2,3.3,5.4,41,64,168
16-12-2024 05:00,82.80214286,145.6703571,13.185625,14.881875,23.9803125,5.15,0.873125,4.754895833,4.87,9.482083333,75.945,0.650833333,0,0,881.68,21.6,42,0,956.4,5.6,7.6,48,59,165
16-12-2024 06:00,82.46785714,145.935,18.61375,14.8753125,28.648125,5.605833333,0.9709375,4.61452381,5.226071429,10.2025,77.88,0.7275,0,0,881.085,24.2,38,0,956,7.1,9.6,60,69,165
16-12-2024 07:00,90.75642857,158.7091667,19.92041667,16.83354167,31.53270833,6.0375,1.082604167,4.971666667,5.692738095,11.3225,77.85375,0.839166667,0,3.0375,888.9875,26.2,35,0,954.9,8,11,67,76,169
16-12-2024 08:00,96.97107143,169.81,17.8509375,16.8575,29.5615625,6.801666667,1.0959375,6.1903125,6.214642857,12.16875,68.10875,1.015,0,87.9875,882.5425,27.5,31,0,953.4,8.5,11.8,72,78,172
16-12-2024 09:00,104.25,186.4295238,9.265,11.11947917,18.14614583,13.43722222,1.035625,18.9515625,6.093809524,10.48222222,58.11666667,1.566111111,0,204.7625,881.7875,28.2,29,0,952.2,8.9,12.2,71,76,176
16-12-2024 10:00,96.6825,168.4128125,10.2625,16.27027778,24.84944444,43.34875,0.899722222,33.91666667,5.228125,7.1,53.0475,1.6575,0,291.2125,882.7425,28.3,28,0,951.8,9.1,12.6,75,79,172
16-12-2024 11:00,76.0375,131.97125,9.485833333,22.07805556,25.90083333,41.4825,0.921666667,40.21027778,4.156875,5.833214286,51.21125,1.395833333,0,360.1875,886.2425,27.6,30,0,951.5,9.3,13.5,74,77,162
16-12-2024 12:00,65.5859375,116.0934375,9.318611111,24.78333333,25.255,37.285625,1.093055556,43.05916667,4.0346875,5.096785714,49.2775,1.526666667,0,411.925,887.3475,26,34,0,951.7,8.2,16,68,71,156
16-12-2024 13:00,58.7603125,102.3365625,8.316944444,25.12083333,23.23388889,34.735,1.083611111,46.97,3.591875,4.618571429,48.2275,1.198333333,0,451.1375,879.2925,24.5,36,0,952.1,6.2,16.7,60,63,153
16-12-2024 14:00,57.4425,100.8390625,9.231388889,25.32944444,24.245,34.7425,1.073333333,48.1465625,3.40375,4.251428571,47.5275,1.2975,0,375.35,882.1275,22.7,46,0,952.6,4,12.5,80,70,152
16-12-2024 15:00,57.085,99.7540625,9.634166667,25.59138889,28.48222222,33.93875,1.069166667,43.6221875,3.265625,4.098571429,47.43625,1.280833333,0,247.1625,876.205,21.4,50,0,953.2,4.1,11.5,146,117,152
16-12-2024 16:00,55.05625,95.575625,10.76611111,26.54138889,31.16537037,33.560625,1.103703704,40.8375,3.3603125,4.063214286,48.845,1.251666667,0,89.0125,877.1475,20,57,0,953.5,4.7,14.2,90,88,149
16-12-2024 17:00,58.089375,101.7834375,11.580625,30.2228125,34.18125,36.02375,1.34875,34.0946875,3.761875,4.226309524,51.37625,1.4275,0,2.525,873.4125,19.6,57,0,954,7.7,18.7,78,79,152
16-12-2024 18:00,60.49416667,104.5935417,11.804375,34.97229167,35.50447917,38.18979167,1.329166667,18.935625,3.872708333,4.630119048,56.675,1.140833333,0,0,873.7675,18.2,62,0,953.2,5.8,15.7,94,87,154
16-12-2024 19:00,69.885625,121.1459375,13.4825,36.63222222,35.61611111,43.19,1.428611111,9.568125,4.389375,5.945714286,60.61375,1.32,0,0,878.6625,17,67,0,952.6,4.2,13.1,97,88,158
16-12-2024 20:00,78.6634375,139.4940625,17.91888889,37.36583333,39.65694444,46.37,1.567222222,8.4215625,5.923125,9.548214286,63.32125,1.695833333,0,0,877.22,16.1,71,0,952.1,3.7,11.2,101,87,163
16-12-2024 21:00,90.411875,161.39625,18.35083333,37.1325,37.88972222,49.701875,1.605555556,9.84,7.99375,12.225,64.93375,1.868333333,0,0,876.605,15.5,72,0,951.4,3.4,10.9,115,99,169
16-12-2024 22:00,99.205,185.1828571,15.12125,40.3371875,35.00125,51.619375,1.5353125,9.221785714,9.831071429,15.03125,65.34875,2.085,0,0,876.9575,15,71,0,951,3.1,10.7,121,104,174
16-12-2024 23:00,103.8733333,194.3644048,11.62229167,36.85416667,29.61083333,52.47416667,1.489791667,10.45857143,8.527619048,11.18152778,65.905,2.318333333,0,0,876.635,14.3,70,0,950.4,3.4,10.8,115,101,176
17-12-2024 00:00,92.85607143,173.6275,9.543125,35.37270833,25.4584375,49.8075,1.357395833,12.13291667,6.747619048,8.358888889,66.2375,1.826666667,0,0,879.6325,13.8,70,0,950.5,3.5,10.8,114,100,170
17-12-2024 01:00,88.28678571,164.0864286,10.7134375,36.9609375,25.72625,51.89,1.3346875,9.5259375,5.945714286,7.47,69.185,1.538333333,0,0,885.27,13,72,0,951.7,1,8.1,68,89,168
17-12-2024 02:00,90.13821429,166.7171429,9.9153125,38.734375,25.73125,52.241875,1.24625,8.123125,5.401785714,6.891666667,70.20875,1.438333333,0,0,881.065,12.9,75,0,952.5,1.5,5.2,324,59,169
17-12-2024 03:00,87.01964286,159.2710714,11.98964286,38.58738095,26.15547619,51.140625,1.185625,7.376458333,5.085714286,6.528333333,69.77,1.338333333,0,0,879.4675,14.8,66,0,953.8,2.4,5.5,347,58,167
17-12-2024 04:00,87.1575,159.2510714,11.9690625,39.4971875,26.135,52.7925,1.1690625,7.1878125,4.876785714,6.450833333,73.65375,1.358333333,0,0,884.815,17.8,53,0,954.7,2.8,4.2,11,36,167
17-12-2024 05:00,85.87071429,157.9957143,13.2021875,38.95125,26.2715625,52.66,1.1715625,6.678854167,4.746785714,6.13625,73.88875,1.445,0,0,889.115,21,41,0,955,4.6,6.4,39,47,167
17-12-2024 06:00,88.5702381,163.0969048,11.649375,39.76291667,25.51197917,52.943125,1.227083333,6.597604167,4.736547619,5.820138889,72.4825,1.581666667,0,0,881.3425,23.7,30,0,954.3,7.3,10,60,64,168
17-12-2024 07:00,90.51458333,172.085,16.15071429,42.2147619,28.34952381,55.04020833,1.400357143,9.629583333,5.612222222,6.977666667,72.32583333,1.8925,0,0.0125,882.3225,25.8,23,0,953.1,7.9,11,69,71,169
17-12-2024 08:00,93.22097222,176.4568056,13.93333333,41.37430556,27.96875,52.34166667,1.353452381,11.37964286,5.715555556,7.014333333,67.5375,1.743888889,0,30.6875,880.07,27.2,20,0,952,7.6,10.5,75,77,170
17-12-2024 09:00,88.56916667,166.0658333,11.335,34.53291667,26.05291667,45.4425,1.246785714,20.63857143,5.58,6.002,60.88625,1.714166667,0,160.6625,886.14,27.9,19,0,951.2,7.2,10.1,77,80,168
17-12-2024 10:00,79.82416667,148.0654167,9.662916667,35.84,23.56416667,41.6175,1.182142857,32.88642857,4.375416667,4.6675,56.8225,1.721666667,0,272.9375,887.6175,28.2,18,0,950.8,7.2,9.9,72,74,164
17-12-2024 11:00,67.71083333,125.41125,9.6925,27.3175,24.35416667,33.155,1.116428571,39.74071429,3.665,3.974,55.33625,1.366666667,0,306.625,892.86,27.7,18,0,950.5,6.9,10.2,65,66,157
17-12-2024 12:00,65.02847222,120.7448611,8.881805556,34.99816667,23.22263889,40.30583333,1.168452381,43.40452381,3.770833333,3.7605,55.42125,1.43,0,304.525,888.3925,25.6,27,0,950.4,4.8,12.8,63,64,156
17-12-2024 13:00,67.68875,127.9804167,9.548333333,31.23916667,25.66291667,40.616875,1.242857143,46.24714286,3.931666667,3.6435,54.39375,1.565,0,362.0375,884.84,23.7,29,0,950,5.4,15.3,56,59,157
17-12-2024 14:00,68.415,128.5691667,8.8975,30.28708333,23.93083333,40.888125,1.1625,44.89083333,3.696666667,3.3985,54.64125,1.618333333,0,308.8875,880.2025,22.6,34,0,950.6,4,13.3,80,67,158
17-12-2024 15:00,65.42458333,121.7083333,9.988333333,30.82375,26.9425,39.8075,1.1025,38.94083333,3.190416667,3.239,55.38375,1.485833333,0,195.9125,874.81,21.2,36,0,951.1,4.5,12.4,137,109,156
17-12-2024 16:00,60.84333333,113.8895833,10.17416667,30.05583333,27.29,39.29,1.119642857,35.01458333,3.319166667,3.3865,56.1775,1.475,0,63.6875,880.3925,19.8,43,0,951.7,4.4,12.3,78,86,154
17-12-2024 17:00,59.58208333,111.3520833,12.07986111,32.21041667,31.68625,40.354375,1.155357143,31.38083333,3.452083333,3.6355,59.06375,1.4175,0,0.4375,871.31,18.8,42,0,951.9,5.8,16.2,76,78,153
17-12-2024 18:00,59.96833333,113.0395833,10.37785714,35.7,30.80285714,42.4275,1.2125,26.9825,3.729583333,3.9375,61.90125,1.4475,0,0,872.3,17.6,48,0,951.4,4.9,15.1,96,92,153
17-12-2024 19:00,68.41041667,129.5975,10.11119048,37.74404762,29.69904762,46.58,1.289285714,20.79708333,4.223333333,4.5275,65.1725,1.495,0,0,875.1375,16.5,54,0,950.9,4.1,13.1,90,91,158
17-12-2024 20:00,75.41458333,143.5066667,10.4175,38.89291667,29.20625,48.664375,1.398214286,16.02958333,4.76375,5.509,68.035,1.608333333,0,0,880.0125,16,58,0,950.3,3.1,11.5,103,92,161
17-12-2024 21:00,82.6375,156.4804167,10.69458333,40.05208333,28.77125,50.695,1.497142857,13.12208333,5.61375,6.2775,68.78625,1.809166667,0,0,881.0775,15.9,57,0,949.8,1.4,9.5,130,104,165
17-12-2024 22:00,84.56458333,158.78,9.8275,39.58166667,26.25833333,50.2325,1.406428571,18.43791667,5.321666667,5.9115,66.6325,1.735833333,0,0,883.68,15.5,58,0,949.5,1.5,9.7,104,108,166
17-12-2024 23:00,82.29194444,156.3713889,12.5125,35.40466667,31.48366667,47.03604167,1.350555556,21.6645,4.610138889,4.561666667,66.725,1.805,0,0,881.46,14.7,62,0,949.2,0.9,6.5,360,87,165
18-12-2024 00:00,73.7775,139.55625,10.4495,41.786,26.498,44.92375,1.255833333,20.61277778,3.892083333,3.996,69.195,1.369166667,0,0,882.1825,13.8,66,0,949.3,1.1,2.8,270,40,160
18-12-2024 01:00,74.32291667,141.0504167,10.7,46.294,25.917,48.93625,1.279583333,16.6725,3.737916667,3.6265,71.1975,1.300833333,0,0,877.655,12.5,72,0,950.5,1.8,3.3,276,351,161
18-12-2024 02:00,71.0475,135.07625,12.87,41.561,27.865,50.91375,1.29625,11.45458333,4.00875,4.134,72.54875,1.206666667,0,0,870.9575,12.5,72,0,951.4,2.5,1.9,249,319,159
18-12-2024 03:00,70.33166667,133.63125,13.8135,41.344,27.97,51.184375,1.24,12.83625,3.975,3.886,71.2375,1.275,0,0,881.5825,14.5,66,0,952.4,1.1,1.5,261,83,159
18-12-2024 04:00,71.58708333,136.2745833,12.7685,49.226,26.0415,51.824375,1.234583333,14.245,4.042916667,3.79,71.57875,1.424166667,0,0,883.1875,17.6,56,0,953.3,2.9,3.1,353,13,159
18-12-2024 05:00,71.36333333,135.14,10.8285,48.74,23.4105,51.555625,1.190833333,13.39111111,3.740833333,3.5245,72.135,1.353333333,0,0,881.765,21,46,0,953.3,4.5,5.6,7,17,159
18-12-2024 06:00,73.91791667,140.4104167,10.757,40.416,24.044,52.69875,1.242083333,12.35375,3.897083333,3.3535,72.54,1.545833333,0,0,875.99,24.2,37,0,952.6,4.8,6.2,29,41,161
18-12-2024 07:00,83.28630952,149.7586905,11.80194444,49.62,27.14958333,54.010625,1.28702381,10.89690476,4.104404762,3.181944444,72.15625,1.655,0,0,883.87,26.6,30,0,951.3,5.5,7.5,63,73,165
18-12-2024 08:00,91.55357143,162.7514286,10.4184375,37.7625,27.0025,54.8125,1.2715625,11.3,4.245,3.356428571,69.07625,1.844166667,0,11.975,877.92,28.2,27,0,950.2,5.6,7.5,57,69,170
18-12-2024 09:00,99.4771875,176.3215625,10.7228125,31.9203125,28.1334375,50.4125,1.3178125,24.085625,4.854375,3.572142857,60.97875,2.361666667,0,160.2625,880.395,28.9,25,0,949.6,6.2,7.9,38,47,174
18-12-2024 10:00,87.32375,153.0509375,9.1740625,28.1340625,25.309375,42.26625,1.098125,35.9,4.2,3.063214286,55.3525,1.948333333,0,280.3875,882.89,29,23,0,949.3,7.9,10.4,43,46,167
18-12-2024 11:00,74.3571875,129.1446875,8.7746875,24.35875,24.73,32.234375,1.003125,43.6846875,3.229375,2.848928571,52.28,1.614166667,0,354.925,885.395,28.3,24,0,948.9,9.3,13.2,58,60,161
18-12-2024 12:00,71.0603125,123.8225,8.6340625,23.54875,23.9734375,31.590625,1.08625,47.500625,3.168125,2.837142857,50.36625,1.688333333,0,380.2125,889.1675,26.7,29,0,949,8.3,16.7,68,74,159
18-12-2024 13:00,65.48375,114.0703125,9.096875,26.446875,25.18625,37.619375,1.1109375,52.438125,3.0453125,2.753571429,49.46625,1.573333333,0,422.2625,882.51,25.1,32,0,949.2,6.8,17.2,78,77,156
